CTCT,1189.81,73777.0555,0.0161271006539425,3,16
GENE,5198.64,73777.0555,0.0704641838138959,3,16
MRPL,297.2,73777.0555,0.00402835269022088,3,16
TODD,753.66,73777.0555,0.0102153710918973,3,16
TUAR,143.35,73777.0555,0.00194301600990297,3,16
NAPJ,215.7,73777.0555,0.0029236732008097,3,16
CTCT,1164.72,70721.328,0.0164691477512979,3,15
GENE,5035.61,70721.328,0.0712035554535967,3,15
MRPL,297.1,70721.328,0.0042009957731563,3,15
TODD,730.4,70721.328,0.0103278603591833,3,15
TUAR,143.25,70721.328,0.00202555585494661,3,15
NAPJ,215.9,70721.328,0.00305282728853734,3,15
CTCT,975.41,65343.872,0.0149273370271049,3,14
GENE,4841.1,65343.872,0.0740865187786852,3,14
MRPL,297.1,65343.872,0.00454671556653392,3,14
TODD,720.96,65343.872,0.0110333222983786,3,14
TUAR,143.5,65343.872,0.0021960743311936,3,14
NAPJ,215.9,65343.872,0.00330405887180974,3,14
CTCT,960.84,49504.018,0.0194093336019715,3,6
GENE,3968.17,49504.018,0.0801585438983963,3,6
MRPL,297.35,49504.018,0.0060065831424027,3,6
TODD,707.53,49504.018,0.0142923752168965,3,6
TUAR,143.55,49504.018,0.00289976462112631,3,6
NAPJ,215.8,49504.018,0.00435924211242813,3,6
CTCT,941.41,50088.8105,0.0187948164590573,3,5
GENE,3976.6,50088.8105,0.0793909849386421,3,5
MRPL,297.3,50088.8105,0.00593545738124486,3,5
TODD,707.17,50088.8105,0.014118322893693,3,5
TUAR,143.4,50088.8105,0.00286291486199298,3,5
NAPJ,215.8,50088.8105,0.00430834747014006,3,5
CTCT,793.38,53511.468,0.0148263546049606,1,1
GENE,3439.83,53511.468,0.0642821086500561,1,1
MRPL,286.8,53511.468,0.005359598805998,1,1
TODD,613.52,53511.468,0.0114652059255784,1,1
TUAR,138.75,53511.468,0.00259290214202309,1,1
NAPJ,212.45,53511.468,0.00397017700953373,1,1
CTCT,787.78,51713.072,0.0152336724455279,1,2
GENE,3277.08,51713.072,0.0633704375559046,1,2
MRPL,286.9,51713.072,0.00554792026279158,1,2
TODD,602.33,51713.072,0.0116475385565955,1,2
TUAR,139.25,51713.072,0.00269274275564213,1,2
NAPJ,212.45,51713.072,0.0041082455902059,1,2
CTCT,815.11,50298.325,0.0162055098256254,1,3
GENE,3251.44,50298.325,0.0646431069026653,1,3
MRPL,287.0,50298.325,0.00570595541700444,1,3
TODD,580.11,50298.325,0.01153338605212,1,3
TUAR,139.8,50298.325,0.00277941661079171,1,3
NAPJ,212.5,50298.325,0.00422479277391444,1,3
CTCT,795.18,49202.5305,0.0161613638957045,1,4
GENE,3166.57,49202.5305,0.0643578687482344,1,4
MRPL,287.05,49202.5305,0.00583404953125328,1,4
TODD,580.11,49202.5305,0.0117902472516124,1,4
TUAR,140.2,49202.5305,0.00284944694053896,1,4
NAPJ,212.5,49202.5305,0.00431888355823488,1,4
CTCT,797.12,48490.5925,0.0164386525077003,1,5
GENE,3076.75,48490.5925,0.0634504517551523,1,5
MRPL,287.15,48490.5925,0.00592176719638969,1,5
TODD,580.11,48490.5925,0.0119633514480154,1,5
TUAR,140.5,48490.5925,0.00289746923591416,1,5
NAPJ,212.5,48490.5925,0.00438229332833993,1,5
CTCT,792.63,47876.3225,0.0165557828715854,1,6
GENE,2988.96,47876.3225,0.0624308602650089,1,6
MRPL,287.15,47876.3225,0.00599774554530583,1,6
TODD,580.57,47876.3225,0.0121264535303437,1,6
TUAR,140.65,47876.3225,0.00293777785459608,1,6
NAPJ,212.55,47876.3225,0.00443956404546318,1,6
CTCT,806.48,47515.541,0.0169729731163116,1,7
GENE,2967.94,47515.541,0.0624625109498385,1,7
MRPL,287.2,47515.541,0.00604433820926084,1,7
TODD,580.69,47515.541,0.0122210541599432,1,7
TUAR,140.85,47515.541,0.002964293303532,1,7
NAPJ,212.55,47515.541,0.00447327328126181,1,7
CTCT,806.84,47325.929,0.0170485823954982,1,8
GENE,2956.67,47325.929,0.0624746320352211,1,8
MRPL,287.15,47325.929,0.00606749843199063,1,8
TODD,581.41,47325.929,0.0122852316327483,1,8
TUAR,140.9,47325.929,0.00297722628963079,1,8
NAPJ,212.4,47325.929,0.00448802600367338,1,8
CTCT,806.84,47649.174,0.016932927315802,1,9
GENE,2993.28,47649.174,0.0628191372215602,1,9
MRPL,287.25,47649.174,0.00602843608579658,1,9
TODD,581.63,47649.174,0.0122065075042014,1,9
TUAR,140.5,47649.174,0.00294863453456717,1,9
NAPJ,212.6,47649.174,0.00446177723878277,1,9
CTCT,806.84,48383.9625,0.0166757735065622,1,10
GENE,3054.47,48383.9625,0.0631298025662946,1,10
MRPL,287.25,48383.9625,0.00593688456169748,1,10
TODD,581.97,48383.9625,0.0120281591240073,1,10
TUAR,140.45,48383.9625,0.00290282136358716,1,10
NAPJ,212.65,48383.9625,0.00439505135611826,1,10
CTCT,781.59,50495.3925,0.0154784419192306,1,11
GENE,3246.11,50495.3925,0.0642852711759791,1,11
MRPL,287.25,50495.3925,0.00568863782967921,1,11
TODD,568.34,50495.3925,0.0112552843311397,1,11
TUAR,140.4,50495.3925,0.00278045170160822,1,11
NAPJ,212.7,50495.3925,0.00421226550521416,1,11
CTCT,801.01,52880.822,0.01514745742795,1,12
GENE,3351.04,52880.822,0.063369665471539,1,12
MRPL,287.25,52880.822,0.00543202599989841,1,12
TODD,580.22,52880.822,0.0109722197586112,1,12
