DET,BEL24510,POCO,17/11/2019,2025.29
DET,BEL24510,POCO,18/11/2019,2538.58
DET,BEL24510,POCO,19/11/2019,2771.628
DET,BEL24510,POCO,20/11/2019,2267.214
DET,BEL24510,POCO,21/11/2019,2326.608
DET,BEL24510,POCO,22/11/2019,2098.659
DET,BEL24510,POCO,23/11/2019,1697.042
DET,BEL24510,POCO,24/11/2019,1632.058
DET,BEL24510,POCO,25/11/2019,1857.38
DET,BEL24510,POCO,26/11/2019,1894.492
DET,BEL24510,POCO,27/11/2019,1925.899
DET,BEL24510,POCO,28/11/2019,1834.226
DET,BEL24510,POCO,29/11/2019,1794.27
DET,BEL24510,POCO,30/11/2019,1551.076
DET,BEL24510,POCO,01/12/2019,1562.323
DET,BEL24510,POCO,02/12/2019,1866.607
DET,BEL24510,POCO,03/12/2019,1957.088
DET,BEL24510,POCO,04/12/2019,2032.842
DET,BEL24510,POCO,05/12/2019,1935.736
DET,BEL24510,POCO,06/12/2019,1878.513
DET,BEL24510,POCO,07/12/2019,1591.028
DET,BEL24510,POCO,08/12/2019,1753.624
DET,BEL24510,POCO,09/12/2019,2012.277
DET,BEL24510,POCO,10/12/2019,2073.855
DET,BEL24510,POCO,11/12/2019,1905.339
DET,BEL24510,POCO,12/12/2019,1761.795
DET,BEL24510,POCO,13/12/2019,1710.606
DET,BEL24510,POCO,14/12/2019,1604.155
DET,BEL24510,POCO,15/12/2019,1622.59
DET,BEL24510,POCO,16/12/2019,1699.545
DET,BEL24510,POCO,17/12/2019,1707.024
DET,BEL24510,POCO,18/12/2019,2316.349
DET,BEL24510,POCO,19/12/2019,2142.161
DET,BEL24510,POCO,20/12/2019,1824.761
DET,BEL24510,POCO,21/12/2019,1813.827
DET,BEL24510,POCO,22/12/2019,1671.153
DET,BEL24510,POCO,23/12/2019,2023.633
DET,BEL24510,POCO,24/12/2019,1875.247
DET,BEL24510,POCO,25/12/2019,1552.713
DET,BEL24510,POCO,26/12/2019,1438.52
DET,BEL24510,POCO,27/12/2019,1538.834
DET,BEL24510,POCO,28/12/2019,1409.56
DET,BEL24510,POCO,29/12/2019,1405.152
DET,BEL24510,POCO,30/12/2019,1451.964
DET,BEL24510,POCO,31/12/2019,1429.723
