CPK0111,CKHK,RPS,07/09/2018,37,97284.76
CPK0111,CKHK,RPS,07/09/2018,38,100574.75
CPK0111,CKHK,RPS,07/09/2018,39,99376.14
CPK0111,CKHK,RPS,07/09/2018,40,96836.83
CPK0111,CKHK,RPS,07/09/2018,41,93875.97
CPK0111,CKHK,RPS,07/09/2018,42,90230.80
CPK0111,CKHK,RPS,07/09/2018,43,86011.06
CPK0111,CKHK,RPS,07/09/2018,44,80728.55
CPK0111,CKHK,RPS,07/09/2018,45,74087.52
CPK0111,CKHK,RPS,07/09/2018,46,66879.85
CPK0111,CKHK,RPS,07/09/2018,47,60695.96
CPK0111,CKHK,RPS,07/09/2018,48,54888.99
CPK0111,CKHK,RPS,08/09/2018,1,50098.18
CPK0111,CKHK,RPS,08/09/2018,2,46214.82
CPK0111,CKHK,RPS,08/09/2018,3,43496.90
CPK0111,CKHK,RPS,08/09/2018,4,41453.62
CPK0111,CKHK,RPS,08/09/2018,5,40012.53
CPK0111,CKHK,RPS,08/09/2018,6,38942.74
CPK0111,CKHK,RPS,08/09/2018,7,38195.99
CPK0111,CKHK,RPS,08/09/2018,8,37749.02
CPK0111,CKHK,RPS,08/09/2018,9,37771.15
CPK0111,CKHK,RPS,08/09/2018,10,37875.47
CPK0111,CKHK,RPS,08/09/2018,11,38980.28
CPK0111,CKHK,RPS,08/09/2018,12,40617.02
CPK0111,CKHK,RPS,08/09/2018,13,44919.95
CPK0111,CKHK,RPS,08/09/2018,14,48329.48
CPK0111,CKHK,RPS,08/09/2018,15,53719.14
CPK0111,CKHK,RPS,08/09/2018,16,59492.57
CPK0111,CKHK,RPS,08/09/2018,17,65182.84
CPK0111,CKHK,RPS,08/09/2018,18,69803.70
CPK0111,CKHK,RPS,08/09/2018,19,73399.04
CPK0111,CKHK,RPS,08/09/2018,20,74992.02
CPK0111,CKHK,RPS,08/09/2018,21,74426.27
CPK0111,CKHK,RPS,08/09/2018,22,72279.30
